Problem,Planner,Dom,Time,Steps,Comp,Stage,cc5Rad,maxEigCentr,cc18Periph,cc47Rad,cc43Rad,cc27M,cc34Cent,cc1Periph,cc13M,cc18Cent,cc33N,cc14N,cc35N,cc22Dens,cc44N,cc14Rad,cc2Rad,cc43MaxEcc,cc12Cent,cc22Rad,cc40Dens,cc39Cent,cc7Dens,cc27Cent,cc38Dens,cc11M,cc9Diam,cc11Cent,cc2Periph,cc33Periph,cc1MaxEcc,trans,cc31Diam,cc34MaxEcc,cc6Periph,cc1Diam,cc28Diam,cc31MaxEcc,cc13MaxEcc,cc7M,cc11N,cc43Periph,cc30MaxEcc,cc41Rad,cc31Rad,cc40M,cc9MaxEcc,cc18Diam,cc6MaxEcc,cc28Cent,cc43Cent,cc3M,cc22Diam,cc25MaxEcc,cc33Dens,cc34M,cc29M,cc35M,cc40Periph,cc47MaxEcc,cc29Dens,cc44Dens,cc9M,cc0Dens,cc0M,cc29Diam,cc14Dens,cc12N,cc47Dens,cc2MaxEcc,cc1M,cc5Dens,cc28Rad,cc26Rad,cc38M,cc40MaxEcc,cc39Diam,cc33Rad,cc0MaxEcc,cc3Periph,cc35Cent,cc29MaxEcc,cc12M,cc5MaxEcc,cc1Cent,cc28M,isolated,edgeCover,cc27MaxEcc,cc27Rad,maxLoadCentr,cc29Rad,cc31Periph,cc35Diam,cc41N,cc12MaxEcc,cc35Dens,cc13Periph,cc40Cent,cc47M,cc0Cent,cc26Periph,cc14M,cc7MaxEcc,cc9Rad,cc3Cent,cc4Dens,cc26Cent,cc12Dens,cc38N,cc14Periph,cc7Cent,cc28MaxEcc,cc30Periph,cc18Dens,cc26N,cc1N,cc43Diam,cc39N,cc29Cent,cc19M,cc5Cent,cc33Diam,cc38Periph,cc29Periph,cc7Rad,cc19Diam,cc2Dens,cc4Cent,cc30N,cc11Periph,cc30Cent,cc22N,cc12Periph,cc18M,cc33M,cc14MaxEcc,cc39Dens,cc25Periph,cc41Cent,cc5Periph,cc6N,cc11MaxEcc,cc0Diam,cc40Diam,cc28N,cc28Periph,cc35Rad,cc39M,ccCount,maxAvgDegConn,cc4Diam,cc13Rad,cc47Cent,cc28Dens,cc3Rad,cc0Periph,cc30Dens,cc13Cent,cc27N,cc47Periph,cc11Diam,cc12Rad,cc4N,cc9N,cc27Diam,cc6Dens,cc11Dens,size,cc40N,cc47N,cc22MaxEcc,cc25Rad,cc44MaxEcc,cc31Cent,cc2Diam,cc25M,cc7N,degAssort,cc6M,vertexCover,cc4Rad,cc18N,cc6Diam,cc25N,maxTriangles,cc0Rad,cc30Rad,cc30M,cc3Diam,cc6Cent,cc38Rad,cc14Diam,cc44M,ccMax,cc3Dens,cc27Dens,cc38MaxEcc,cc39Periph,cc13N,cc2N,cc12Diam,cc9Cent,cc26Diam,cc25Dens,cc34Dens,cc7Diam,cc39MaxEcc,cc7Periph,cc38Cent,cc43M,cc13Diam,cc2M,ccMin,cc19MaxEcc,cc19Periph,cc1Rad,cc41Periph,cc2Cent,cc5N,cc4MaxEcc,cc22M,cc19Dens,cc22Periph,cc44Diam,cc29N,cc4Periph,cc44Periph,maxCloseCentr,cc47Diam,cc35Periph,cc0N,cc41Diam,greedyCol,cc31M,avgClust,cc26M,cc14Cent,cc9Periph,cc18Rad,cc19Rad,cc34Periph,cc43Dens,cc4M,cc25Diam,cc9Dens,cc5M,cc18MaxEcc,cc43N,cc11Rad,cc30Diam,cc39Rad,cc3N,order,cc3MaxEcc,cc33MaxEcc,cc5Diam,cc27Periph,cc44Rad,cc34N,cc38Diam,cc41Dens,cc44Cent,cc26MaxEcc,cc19N,cc6Rad,cc25Cent,cc19Cent,cc13Dens,cc34Rad,cc31N,cc35MaxEcc,cc41MaxEcc,cc41M,cc22Cent,cc40Rad,cc1Dens,cc34Diam,cc31Dens,cc33Cent,cc26Dens,maxBetwCent
strips-gripper-x-3,stan,gripper,54693,23,IPC1998,1,NA,0.318479529751474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5964682799215173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197031,146.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,27.0,NA,NA,0.13039355144618303,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.589744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,18.0,NA,NA,NA,NA,NA,56.410256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.19481113901755817,NA,32.0,NA,NA,NA,NA,64.0,2.0,NA,NA,NA,NA,NA,NA,NA,39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6551724137931034,NA,NA,39.0,NA,9.0,NA,0.7602325611375385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13039355144618306
strips-gripper-x-3,stan,gripper,54693,23,IPC1998,2,NA,0.20644311189987063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6409974905897114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.192361,1239.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,NA,NA,0.0,57.0,NA,NA,0.041877499314499064,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.491228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,1.0,45.5,NA,NA,NA,NA,NA,9.649123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1239.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26709379784137854,NA,112.0,NA,NA,NA,NA,778.0,3.0,NA,NA,NA,NA,NA,NA,NA,114.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6243093922651933,NA,NA,114.0,NA,26.0,NA,0.5845601465959561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04268198547660215
strips-gripper-x-3,stan,gripper,54693,23,IPC1998,3,NA,0.2179861865523953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7100320022262419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.253933,1017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,45.0,NA,NA,0.0488447636047227,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,46.333333333333336,NA,NA,NA,NA,NA,96.666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3898896849531426,NA,88.0,NA,NA,NA,NA,707.0,2.0,NA,NA,NA,NA,NA,NA,NA,90.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7063492063492064,NA,NA,90.0,NA,26.0,NA,0.6791046410006906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04861336522770764
strips-gripper-x-3,stan,gripper,54693,23,IPC1998,4,NA,0.16498025987271564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6398910411622276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254621,2135.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,NA,NA,0.0,65.0,NA,NA,0.0178898229261823,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.384615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,1.0,58.7,NA,NA,NA,NA,NA,7.692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2135.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2020866733778261,NA,128.0,NA,NA,NA,NA,1562.0,3.0,NA,NA,NA,NA,NA,NA,NA,130.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6548223350253807,NA,NA,130.0,NA,34.0,NA,0.598757389498289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01731140693187478
strips-gripper-x-3,stan,gripper,54693,23,IPC1998,5,NA,0.14023125218216795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6941237380274398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.320755,1785.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,53.0,NA,NA,0.02114138968158632,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.113208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,53.63157894736842,NA,NA,NA,NA,NA,51.886792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1785.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3529779915007016,NA,104.0,NA,NA,NA,NA,947.0,2.0,NA,NA,NA,NA,NA,NA,NA,106.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6774193548387096,NA,NA,106.0,NA,33.0,NA,0.6516593378349922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021160668648233707
strips-gripper-x-4,stan,gripper,3038381,29,IPC1998,1,NA,0.30348918477704606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6400632161201106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.186864,202.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,31.0,NA,NA,0.11497584541062801,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.680851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,22.0,NA,NA,NA,NA,NA,55.319149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,202.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.15141921824219945,NA,40.0,NA,NA,NA,NA,100.0,2.0,NA,NA,NA,NA,NA,NA,NA,47.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6571428571428571,NA,NA,47.0,NA,11.0,NA,0.7873261490282766,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11497584541062801
strips-gripper-x-4,stan,gripper,3038381,29,IPC1998,2,NA,0.19422355952288442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6749318203191123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.184386,1743.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,NA,NA,0.0,69.0,NA,NA,0.0380749999567576,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.101449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,1.0,55.5,NA,NA,NA,NA,NA,9.42029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1743.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3101008098016395,NA,134.0,NA,NA,NA,NA,1150.0,3.0,NA,NA,NA,NA,NA,NA,NA,138.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6255707762557078,NA,NA,138.0,NA,32.0,NA,0.6096416295954088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,138.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03888429416636417
strips-gripper-x-4,stan,gripper,3038381,29,IPC1998,3,NA,0.20378225728958785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7419755560008015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.245038,1469.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,55.0,NA,NA,0.046682420535631576,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.727273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,57.0,NA,NA,NA,NA,NA,97.272727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1469.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.41613684464053935,NA,110.0,NA,NA,NA,NA,1063.0,2.0,NA,NA,NA,NA,NA,NA,NA,110.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7077922077922078,NA,NA,110.0,NA,32.0,NA,0.7089386833730016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04644672866925065
strips-gripper-x-4,stan,gripper,3038381,29,IPC1998,4,NA,0.1519415194300136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6602277841243466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.248569,3083.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,NA,NA,0.0,79.0,NA,NA,0.018592702349017883,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.696203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,1.0,70.91666666666667,NA,NA,NA,NA,NA,7.594937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3083.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24318047574334165,NA,154.0,NA,NA,NA,NA,2350.0,3.0,NA,NA,NA,NA,NA,NA,NA,158.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6569037656903766,NA,NA,158.0,NA,42.0,NA,0.6168571356768248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01779115268689248
strips-gripper-x-4,stan,gripper,3038381,29,IPC1998,5,NA,0.12798253417351083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7098086634895796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.315921,2649.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,65.0,NA,NA,0.01737212182438805,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.461538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,65.69565217391305,NA,NA,NA,NA,NA,51.538462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2649.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38445566188414143,NA,128.0,NA,NA,NA,NA,1443.0,2.0,NA,NA,NA,NA,NA,NA,NA,130.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.675392670157068,NA,NA,130.0,NA,41.0,NA,0.6742082750621967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01738528747993237
strips-gripper-x-5,ipp,gripper,226460,47,IPC1998,1,NA,0.29036781128287653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6747485168945061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.179125,266.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,NA,NA,0.0,35.0,NA,NA,0.10412299091544372,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.0,NA,NA,NA,NA,NA,1.0,26.0,NA,NA,NA,NA,NA,54.545455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.12232297521927928,NA,46.0,NA,NA,NA,NA,144.0,2.0,NA,NA,NA,NA,NA,NA,NA,55.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6585365853658537,NA,NA,55.0,NA,13.0,NA,0.809125462772522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10412299091544375
strips-gripper-x-5,ipp,gripper,226460,47,IPC1998,2,NA,0.18397508289993525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7035840546141655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.178437,2327.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,NA,NA,0.0,81.0,NA,NA,0.03540826841447964,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.530864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,1.0,65.5,NA,NA,NA,NA,NA,9.259259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2327.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.343182541364663,NA,160.0,NA,NA,NA,NA,1594.0,3.0,NA,NA,NA,NA,NA,NA,NA,162.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6264591439688716,NA,NA,162.0,NA,38.0,NA,0.6310201913290714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03622187255217424
